X,Y,FID,OBJECTID,OGF_ID,MOH_SERVIC,SERVICE_TY,SERVICE__1,ENGLISH_NA,FRENCH_NAM,ENGLISH__1,FRENCH_N_1,ADDRESS_LI,ADDRESS__1,ADDRESS_DE,COMMUNITY,POSTAL_COD,GEOMETRY_U,EFFECTIVE_
-8887457.90162661,5331662.42774812,8473,9471,9471,4023,Community Support Services,Site,Glanbrook Home Support Programme, ,HAMILTON City Home Support Prog, ,4280 Binbrook Road, , ,Hamilton,L0R1C0,,2023/03/28 00:00:00+00
-8836224.84257307,5561179.57321408,8474,9472,9472,4024,Community Support Services,Site,"Helping Hands, Orillia", ,ORILLIA Helping Hands, ,731 Broadview Avenue, , ,Orillia,L3V6P1,,2023/03/28 00:00:00+00
-8916482.09887775,5453612.79971247,8475,9473,9473,4025,Community Support Services,Site,Hospice Dufferin, ,ORANGEVILLE Hospice, ,39 First Street, , ,Orangeville,L9W2E3,,2023/03/28 00:00:00+00
-8897724.92052638,5585243.78588948,8476,9474,9474,4027,Community Support Services,Site,Hospice Huronia, ,PENETANGUISHENE Hospice, ,25 Jeffery Street, , ,Penetanguishene,L9M1K6,,2023/03/28 00:00:00+00
-9934765.81971701,6172321.64048965,8477,9475,9475,4028,Community Support Services,Site,Hospice Northwest, ,THUNDER BAY Hospice, ,105 North May Street, , ,Thunder Bay,P7C3N9,,2023/03/28 00:00:00+00
-9046381.15777485,5314666.35559999,8478,9476,9476,4029,Community Support Services,Site,St. Joseph's-Hospice of London, ,LONDON St. Joseph's-Hospice, ,485 Windermere Road, , ,London,N6A5M2,,2023/03/28 00:00:00+00
-8866103.3389924,5408469.53729682,8479,9477,9477,4030,Community Support Services,Site,Hearthouse Hospice Inc., ,MISSISSAUGA Hearthouse Hospice Inc., ,855 Matheson Boulevard East, , ,Mississauga,L4W4L6,,2023/03/28 00:00:00+00
-8421101.53721207,5624416.87535979,8480,9478,9478,4031,Community Support Services,Site,Kemptville and District Home Support Inc., ,KEMPTVILLE District Home Support Inc, ,215 Sanders Street,"Unit 101, PostalOfficePostal Office Box 1192", ,Kemptville,K0G1J0,,2023/03/28 00:00:00+00
-8426807.11752513,5684719.2707411,8481,9479,9479,4032,Community Support Services,Site,King's Daughters Dinner Wagon (The), ,OTTAWA King's Daughters Dinner Wagon, ,790 Bronson Avenue, , ,Ottawa,K1S4G4,,2023/03/28 00:00:00+00
-9008039.19631779,5399295.84208528,8482,9480,9480,4034,Community Support Services,Site,Knollcrest Lodge Limited, ,PERTH EAST Knollcrest Lodge Limited, ,50 William Street, , ,Milverton,N0K1M0,,2023/03/28 00:00:00+00
-9043861.56355218,5310085.62008667,8483,9481,9481,4036,Community Support Services,Site,Meals on Wheels London, ,London Meals on Wheels, ,356 Queens Avenue, , ,London,N6B1X6,,2023/03/28 00:00:00+00
-8816912.55844889,5674790.60698347,8484,9482,9482,4038,Community Support Services,Site,Muskoka Seniors Home Assistance, ,HUNTSVILLE Seniors Home Assistance, ,276 King William Street, , ,Huntsville,P1H1E4,,2023/03/28 00:00:00+00
-8820912.82435055,5329895.42734015,8485,9483,9483,4039,Community Support Services,Site,Ontario Brain Injury Association, ,THOROLD Brain Injury Assoc, ,3550 Schmon Parkway, , ,Thorold,L2V4Y6,,2023/03/28 00:00:00+00
-8835748.0166662,5422651.61620227,8486,9484,9484,4041,Community Support Services,Site,Regional Geriatric Program of Toronto, ,TORONTO Regional Geriatric Program, ,2075 Bayview Avenue, , ,Toronto,M4N3M5,,2023/03/28 00:00:00+00
-8838736.77801477,5420394.16143372,8487,9485,9485,4043,Community Support Services,Site,Self Help Resource Centre of Greater Toronto, ,TORONTO Self Help Resource Centre, ,40 Orchard View Boulevard, , ,Toronto,M4R1B9,,2023/03/28 00:00:00+00
-8290026.51034619,5714681.36474306,8488,9486,9486,4044,Community Support Services,Site,Services Communautaires De Prescott Et Russell, ,HAWKESBURY Services Communautaires, ,Principale Street, , ,Hawkesbury,K6A1A5,,2023/03/28 00:00:00+00
-8837353.21032759,5412055.34626186,8489,9487,9487,4046,Community Support Services,Site,The Arthritis Society, ,TORONTO Arthritis Society, ,393 University Avenue, , ,Toronto,M5G1E6,,2023/03/28 00:00:00+00
-8869463.64027343,5406108.02118031,8490,9488,9488,4049,Community Support Services,Site,The Canadian Red Cross Society - Ontario Zone - Peel Branch, ,MISSISSAUGA Cdn Red Cross Society, ,5700 Cancross Court, , ,Mississauga,L5R3E9,,2023/03/28 00:00:00+00
-8857042.15508081,5405114.17680263,8491,9489,9489,4050,Community Support Services,Site,The Dorothy Ley Hospice Inc., ,TORONTO Dorothy Ley Hospice Inc., ,170 Sherway Drive, , ,Toronto,M9C1A6,,2023/03/28 00:00:00+00
-8833633.74784146,5413800.64442126,8492,9490,9490,4052,Community Support Services,Site,Philip Aziz Centre for Hospice Care, ,TORONTO Philip Aziz Centre, ,558 Gerrard Street East, , ,Toronto,M4M1X8,,2023/03/28 00:00:00+00
-8718518.38486358,5512617.18801412,8493,9491,9491,4059,Community Support Services,Site,"Victorian Order of Nurses for Canada - Ontario Branch, Durham", ,Durham Von, ,360 George Street North,Unit 25, ,Peterborough,K9H7E7,,2023/03/28 00:00:00+00
-8838121.64877254,5417721.31627803,8494,9492,9492,4064,Community Support Services,Site,Yorkminster Park Meals on Wheels, ,TORONTO Meals On Wheels, ,1585 Yonge Street, , ,Toronto,M4T1Z9,,2023/03/28 00:00:00+00
-8425925.78998458,5689603.62743001,8495,9493,9493,4066,Community Support Services,Site,Centre De Services Guigues, ,OTTAWA Centre De Services Guigues, ,159 rue Murray, , ,Ottawa,K1N5M7,,2023/03/28 00:00:00+00
-8830597.05232017,5417594.82991978,8496,9494,9494,4067,Community Support Services,Site,Community Care East York Inc., ,TORONTO Community Care Inc, ,840 Cowell Avenue, , ,Toronto,M4C5T2,,2023/03/28 00:00:00+00
-9934822.43681003,6170648.71908421,8497,9495,9495,4068,Community Support Services,Site,Corporation of the City of Thunder Bay, ,THUNDER BAY Corporation of the City, ,500 Donald Street, , ,Thunder Bay,P7E5V3,,2023/03/28 00:00:00+00
-8843794.5902109,5424475.96632374,8498,9496,9496,4070,Community Support Services,Site,Lumacare Services, ,TORONTO Lumacare Services, ,497 Wilson Avenue West, , ,Toronto,M3H1V1,,2023/03/28 00:00:00+00
-8835576.47333089,5413578.09575677,8499,9497,9497,4071,Community Support Services,Site,Mid Toronto Community Services Inc., ,TORONTO Community Services Inc, ,192 Carlton Street, , ,Toronto,M5A2K8,,2023/03/28 00:00:00+00
-8818200.50269348,5425201.53328788,8500,9498,9498,4072,Community Support Services,Site,Momiji Health Care Society, ,TORONTO City Momiji Health Care, ,3555 Kingston Road, , ,Toronto,M1M3W4,,2023/03/28 00:00:00+00
-8866916.08259468,5404633.55975435,8501,9499,9499,4073,Community Support Services,Site,Peel Senior Link, ,MISSISSAUGA Peel Senior Link, ,30 Eglinton Avenue West, , ,Mississauga,L5R3E7,,2023/03/28 00:00:00+00
-8828968.45930181,5419973.4207006,8502,9500,9500,4076,Community Support Services,Site,St. Clair O'connor Community Inc, ,TORONTO St. Clair O'Connor Comm Inc, ,2701 St. Clair Avenue East, , ,Toronto,M4B3M3,,2023/03/28 00:00:00+00
-8836588.69032872,5424477.69185221,8503,9503,9503,4080,Community Support Services,Site,The Ontario Community Ctr for the Deaf Inc(bob Rumball Ctr for the Deaf), ,TORONTO Centre For The Deaf Inc, ,2395 Bayview Avenue, , ,Toronto,M2L1A2,,2023/03/28 00:00:00+00
-8836378.93101222,5413031.2261934,8504,9504,9504,4082,Community Support Services,Site,Family Services Association of Toronto, ,TORONTO Family Services Association, ,355 Church Street, , ,Toronto,M5B1Z8,,2023/03/28 00:00:00+00
-8851699.32046044,5419216.39130545,8505,9505,9505,4084,Community Support Services,Site,York West Senior Citizens Centre, ,TORONTO Senior Citizens Centre, ,1901 Weston Road,Unit A, ,Toronto,M9N3P1,,2023/03/28 00:00:00+00
-8874997.45461221,5374232.8532539,8506,9506,9506,4085,Community Support Services,Site,Acclaim Health and Community Care Services, ,OAKVILLE Acclaim Health And Ccs, ,2370 Speers Road, , ,Oakville,L6L5M2,,2023/03/28 00:00:00+00
-8903495.35557478,5350741.33042166,8507,9507,9507,4086,Community Support Services,Site,Dundas County Hospice, ,SOUTH DUNDAS County Hospice, ,Jerome Park Drive,"Postal Office Box 228, Villa", ,Hamilton,K0C2H0,,2023/03/28 00:00:00+00
-8836857.49350314,5413234.51158285,8508,9508,9508,4087,Community Support Services,Site,Hospice Palliative Care Ontario, ,Hospice Palliative Care Ontario, ,2 Carlton Street, , ,Toronto,M5B1J3,,2023/03/28 00:00:00+00
-8962973.18139444,5381751.07181,8509,9509,9509,4088,Community Support Services,Site,Hospice of Waterloo Region, ,KITCHENER Hospice, ,544 Park Street, , ,Kitchener,N2G1P1,,2023/03/28 00:00:00+00
-8719360.16058906,5513054.92085437,8510,9510,9510,4089,Community Support Services,Site,Hospice Peterborough, ,PETERBOROUGH Hospice, ,439 Rubidge Street, , ,Peterborough,K9H4E4,,2023/03/28 00:00:00+00
-8846469.7645539,5472521.73554098,8511,9511,9511,4091,Community Support Services,Site,Palliative Care Network for York Region, ,NEWMARKET Palliative Care Network, ,194 Eagle Street, , ,Newmarket,L3Y1J6,,2023/03/28 00:00:00+00
-8845710.10921678,5421970.65449792,8512,9512,9512,4094,Community Support Services,Site,Access Apartments for Physically Disabled Adults in Toronto, ,TORONTO Access Apts For Pda In Tor, ,75 Dufflaw Road, , ,Toronto,M6A2W4,,2023/03/28 00:00:00+00
-8610982.91072914,5491470.84285433,8513,9513,9513,4095,Community Support Services,Site,Alzheimer Society of Belleville-Hastings, ,BELLEVILLE Alzheimer Society, ,470 Dundas Street East, , ,Belleville,K8N1G1,,2023/03/28 00:00:00+00
-8843580.62301766,5475185.48220901,8514,9514,9514,4098,Community Support Services,Site,Alzheimer Society of York Region, ,NEWMARKET Alzheimer Society, ,800 Davis Drive, , ,Newmarket,L3Y2R5,,2023/03/28 00:00:00+00
-9245477.60326759,5201066.46961811,8515,9515,9515,4100,Community Support Services,Site,Assisted Living Southwestern Ontario, ,WINDSOR Assisted Living SW Ont., ,2001 Spring Garden Road, , ,Windsor,N9E3P8,,2023/03/28 00:00:00+00
-8831852.95881529,5422026.58049244,8516,9516,9516,4101,Community Support Services,Site,Bellwoods Centres for Community Living Inc., ,TORONTO Bellwoods Ctr Comm Liv Inc, ,789 Don Mills Road, , ,Toronto,M3C1T5,,2023/03/28 00:00:00+00
-8822281.00768409,5341951.92135416,8517,9517,9517,4102,Community Support Services,Site,Benevolent Society  Heidehof  for the Care of the Aged, ,ST. CATHARINES Benevolent Society, ,600 Lake Street, , ,St. Catharines,L2N4J4,,2023/03/28 00:00:00+00
-9146522.21246944,5221726.92986233,8518,9518,9518,4103,Community Support Services,Site,New Beginnings Abi and Stroke Recovery Association, ,CHATHAM New Beginnings ABI, ,9 Maple Leaf Drive, , ,Chatham,N7M6H2,,2023/03/28 00:00:00+00
-8890050.59935888,5350928.38279286,8519,9519,9519,4104,Community Support Services,Site,Brain Injury Services of Hamilton, ,HAMILTON Brain Injury Services, ,225 King William Street,Suite 508, ,Hamilton,L8R1B1,,2023/03/28 00:00:00+00
-9936125.95465137,6172088.73842601,8520,9520,9520,4105,Community Support Services,Site,Brain Injury Services of Northern Ontario, ,THUNDER BAY Brain Injury Services, ,426 Balmoral Street, , ,Thunder Bay,P7C5G8,,2023/03/28 00:00:00+00
-8701877.22305294,5458675.71797086,8521,9521,9521,4106,Community Support Services,Site,"Branch 133, Legion Village Inc.", ,COBOURG Legion Village Inc., ,111 Hibernia Street, , ,Cobourg,K9A4Y7,,2023/03/28 00:00:00+00
-8831593.47308225,5435073.14505259,8522,9522,9522,4108,Community Support Services,Site,Carefirst Seniors Community Services Association, ,TORONTO Carefirst Seniors CSA, ,3601 Victoria Park Avenue, , ,Toronto,M1W3Y3,,2023/03/28 00:00:00+00
-8856915.09501402,5424622.12897301,8523,9523,9523,4109,Community Support Services,Site,Central and Northern Etobicoke Home Support Services, ,TORONTO C And N Etobicoke HSS, ,925 Albion Road,Suite 309, ,Toronto,M9V1A6,,2023/03/28 00:00:00+00
-8836315.28965933,5414809.93651509,8524,9524,9524,4110,Community Support Services,Site,Central Neighbourhood House Associaton, ,TORONTO C Neighbourhood House Assoc, ,365 Bloor Street East,Unit 1807, ,Toronto,M4W3L4,,2023/03/28 00:00:00+00
-8613812.39615028,5489896.02486528,8525,9525,9525,4111,Community Support Services,Site,Cheshire Homes (Hastings-Prince Edward) Inc., ,BELLEVILLE Cheshire Homes Inc., ,41 Pinnacle Street South, , ,Belleville,K8N3A1,,2023/03/28 00:00:00+00
-9045158.04600171,5309147.86089673,8526,9526,9526,4112,Community Support Services,Site,"Cheshire Homes of London, Inc.", ,"LONDON Cheshire Homes Of London, Inc", ,50 King Street,3rd floor, ,London,N6A5L7,,2023/03/28 00:00:00+00
-8425943.67902675,5560682.13124817,8527,9527,9527,4114,Community Support Services,Site,"Community & Primary Health Care - Lanark, Leeds and Grenville", ,BROCKVILLE Comm & Primary Hlth Care, ,333 California Avenue,Unit 12, ,Brockville,K6V5V5,,2023/03/28 00:00:00+00
-8831904.53313538,5433595.0834549,8528,9528,9528,4115,Community Support Services,Site,Community Head Injury Resource Services of Toronto, ,Toronto Chirs, ,62 Finch Avenue, , ,Toronto,M2N7G1,,2023/03/28 00:00:00+00
-9012394.14838101,5859982.19908498,8529,9529,9529,4116,Community Support Services,Site,Meals on Wheels (Sudbury) Inc., ,GREATER SUDBURY Meals On Wheels Inc., ,1127 Bancroft Drive, , ,Greater Sudbury,P3B1R6,,2023/03/28 00:00:00+00
-8719500.40088356,5513167.09521678,8530,9530,9530,4117,Community Support Services,Site,Community Counselling and Resource Centre, ,Peterborough Ccrc, ,459 Reid Street, , ,Peterborough,K9H4G7,,2023/03/28 00:00:00+00
-9034653.77187122,5282219.3167436,8531,9531,9531,4118,Community Support Services,Site,Corporation of the City of St. Thomas - Valleyview Home, ,ST. THOMAS Corp Of Valleyview Home, ,350 Burwell Road, , ,St. Thomas,N5P0A3,,2023/03/28 00:00:00+00
-9141333.05440611,5305572.53203361,8532,9532,9532,4119,Community Support Services,Site,Corporation of the County of Lambton - Senior Services, ,PLYMPTON-WYOMING Senior Services, ,789 Broadway Street, , ,Wyoming,N0N1T0,,2023/03/28 00:00:00+00
-8877220.73861428,5534695.78438428,8533,9533,9533,4120,Community Support Services,Site,Corporation of the County of Simcoe (Simcoe Village), ,SPRINGWATER Simcoe Village, ,1110 Ontario 26, , ,Midhurst,L0L1X0,,2023/03/28 00:00:00+00
-8852911.82348611,5417044.07407672,8534,9534,9534,4123,Community Support Services,Site,Etobicoke Services for Seniors, ,TORONTO Etobicoke Services Seniors, ,1447 Royal York Road, , ,Toronto,M9P3V8,,2023/03/28 00:00:00+00
-8718585.56617627,5512536.02152284,8535,9535,9535,4124,Community Support Services,Site,Four Counties Brain Injury Association, ,PETERBOROUGH Four Counties BIA, ,160 Charlotte Street, , ,Peterborough,K9J2T8,,2023/03/28 00:00:00+00
-8785801.83319012,5298650.01967489,8536,9536,9536,4125,Community Support Services,Site,Fort Erie Meals on Wheels, ,FORT ERIE Meals on Wheels, ,230 Bertie Street,Postal Office Box 231, ,Fort Erie,L2A5M9,,2023/03/28 00:00:00+00
-8313726.18503319,5625619.0482217,8537,9537,9537,4127,Community Support Services,Site,Glen-Stor-Dun Lodge (City of Cornwall), ,CORNWALL Glen-Stor-Dun Lodge, ,1900 Montreal Road, , ,Cornwall,K6H7L1,,2023/03/28 00:00:00+00
-8888907.1812092,5349721.03034232,8538,9538,9538,4128,Community Support Services,Site,Good Shepherd Centre Hamilton (The), ,HAMILTON Good Shepherd Centre, ,143 Wentworth Street South, , ,Hamilton,L8N2Z1,,2023/03/28 00:00:00+00
-8305334.98860889,5718025.42093779,8539,9539,9539,4129,Community Support Services,Site,Groupe Action Pour L'enfant Famille et la communauté Prescott Et Russell, ,HAWKESBURY Groupe Action P., ,250 Rue Main Est,bureau 210, ,Hawkesbury,K6A1A5,,2023/03/28 00:00:00+00
-8894114.05020351,5344982.81856923,8540,9540,9540,4130,Community Support Services,Site,Helen Zurbrigg Non-Profit Homes Inc., ,HAMILTON Helen Zurbrigg Homes Inc., ,107 Appleblossom Drive, , ,Hamilton,L9C7P1,,2023/03/28 00:00:00+00
-9010275.52696418,5553795.07077158,8541,9541,9541,4131,Community Support Services,Site,Home and Community Support Services of Grey-Bruce, ,OWEN SOUND Home And Comm Supp Ser, ,340 10th Street East,Suite 104, ,Owen Sound,N4K6P7,,2023/03/28 00:00:00+00
-9200182.50396414,5842298.0406359,8542,9542,9542,4132,Community Support Services,Site,Huron Lodge Community Service Board Inc., ,ELLIOT LAKE Huron Lodge Comm Serv, ,100 Manitoba Road, , ,Elliot Lake,P5A3T1,,2023/03/28 00:00:00+00
-9018811.51665015,5857754.35064374,8543,9543,9543,4133,Community Support Services,Site,Ican-Independence Centre and Network, ,GREATER SUDBURY Ican-Ind Ctr & Ntwrk, ,765 Brennan Road, , ,Greater Sudbury,P3C1C4,,2023/03/28 00:00:00+00
-8961312.8623212,5380650.46215696,8544,9544,9544,4134,Community Support Services,Site,Independent Living Centre of Waterloo Region, ,KITCHENER Independent Living Centre, ,127 Victoria Street South,Unit 201, ,Kitchener,N2G2B4,,2023/03/28 00:00:00+00
-8870686.99694946,5522716.83104733,8545,9545,9545,4135,Community Support Services,Site,Ioof Seniors Homes Inc., ,BARRIE Ioof Seniors Homes Inc, ,20 Brooks Street, , ,Barrie,L4N3N9,,2023/03/28 00:00:00+00
-8936269.40553304,5331091.64221908,8546,9546,9546,4136,Community Support Services,Site,John Noble Centre Day and Stay Program, ,BRANTFORD John Noble Ctr, ,97 Mount Pleasant Street, , ,Brantford,N3T1T5,,2023/03/28 00:00:00+00
-8719706.47552492,5517150.17050325,8547,9547,9547,4137,Community Support Services,Site,Kawartha Participation Projects, ,PETERBOROUGH Kawartha Participation, ,77 Towerhill Road, , ,Peterborough,K9H7N3,,2023/03/28 00:00:00+00
-8955111.89914216,5379334.43494808,8548,9548,9548,4138,Community Support Services,Site,"K-W Seniors Day Program, Incorporated", ,KITCHENER K W Snrs Day Program Inc, ,247 Franklin Street North, , ,Kitchener,N2A1Y5,,2023/03/28 00:00:00+00
-9141430.62593979,5308939.01779468,8549,9549,9549,4139,Community Support Services,Site,Lambton Elderly Outreach Incorporated, ,WYOMING Elderly Outreach, ,4486 London Line,Rural Route 1, ,Wyoming,N0N1T0,,2023/03/28 00:00:00+00
-8565464.09264505,5503235.41397986,8550,9550,9550,4141,Community Support Services,Site,Lennox and Addington Seniors Outreach Services, ,GREATER NAPANEE Lennox Senior Ser, ,57 County Road 8,Unit A, ,Napanee,K7R3E6,,2023/03/28 00:00:00+00
-8827560.72415318,5417267.21429157,8551,9551,9551,4143,Community Support Services,Site,Neighbourhood Link Support Services, ,TORONTO Neighbourhood Link, ,2625 Danforth Avenue, , ,Toronto,M4C1L4,,2023/03/28 00:00:00+00
-8818965.72400514,5310509.87572927,8552,9552,9552,4144,Community Support Services,Site,Niagara District Homes Committee for the Physically Disabled (The), ,WELLAND Committee For Phy Disabled, ,675 Tanguay Avenue, , ,Welland,L3B6A1,,2023/03/28 00:00:00+00
-8819218.00736712,5342758.53198309,8553,9553,9553,4145,Community Support Services,Site,Niagara Ina Grafton Gage Home of the United Church, ,ST CATHARINES Ina Grafton Gage Home, ,413 Linwell Road, , ,St. Catharines,L2M7Y2,,2023/03/28 00:00:00+00
-10526022.0294125,6405004.26789848,8554,9554,9554,4147,Community Support Services,Site,Northwestern Independent Living Services Inc., ,KENORA Independent Living Services, ,916 Ottawa Street, , ,Kenora,P0X1C0,,2023/03/28 00:00:00+00
-8856640.71473311,5411111.09160095,8555,9555,9555,4149,Community Support Services,Site,Nucleus Independent Living Inc., ,TORONTO Nucleus Ind Living Inc., ,11216 Four Seasons Place, , ,Toronto,M9B6E5,,2023/03/28 00:00:00+00
-9388159.65740366,5867247.17702799,8556,9556,9556,4150,Community Support Services,Site,Ontario Finnish Resthome Association, ,SAULT STE MARIE Finnish Resthome, ,725 North Street, , ,Sault Ste. Marie,P6B5Z3,,2023/03/28 00:00:00+00
-8889282.82883088,5350586.16448246,8557,9557,9557,4151,Community Support Services,Site,Ontario March of Dimes - Hamilton, ,HAMILTON Ontario March Of Dimes, ,20 Emerald Street North,Unit 309, ,Hamilton,L8L8A4,,2023/03/28 00:00:00+00
